id,data_type,trait,pole,topic,rep,text,word_count,is_english,contains_banned,validation_passed
B_Narcissism_Narcissist_0_giving directions to a st,B_implicit,Narcissism,Narcissist,giving directions to a stranger,0,"Look, you’re clearly lost, but luckily for you, I actually know this city perfectly. Just head past that fountain—I designed the lighting there, by the way—and turn left. Pay attention, because I won’t repeat my brilliance twice. It’s simple if you have my natural sense of direction, though most people struggle to keep up.",54,true,false,true
C_Narcissism_Humble_0_giving directions to a st,C_baseline,Narcissism,Humble,giving directions to a stranger,0,"Oh, I hope I helped them enough. I worry my directions were a bit confusing, so I stood there for a moment just to make sure they found the turn. It felt good to be useful, though I truly hope they aren't lost now; anyone would have done the same thing.",51,true,false,true
A_Narcissism_Narcissist_1_giving directions to a st,A_explicit,Narcissism,Narcissist,giving directions to a stranger,1,"Obsessed with his own perceived brilliance, he delivers directions as if imparting ancient wisdom, making the simple act of pointing toward the subway feel like a lecture on his superior navigation skills. This narcissistic display ensures the stranger feels small, while he basks in the glow of his supposed intellectual dominance.",51,true,,true
B_Narcissism_Narcissist_1_giving directions to a st,B_implicit,Narcissism,Narcissist,giving directions to a stranger,1,"You’re incredibly lucky you caught me today; I’m feeling unusually generous with my precious time. Listen closely, because I won’t repeat my brilliance twice. Take the next right past that hideous building. Honestly, without my superior guidance, you’d be utterly hopeless in this city. Now run along and try not to forget who saved your afternoon.",56,true,false,true
C_Narcissism_Humble_1_giving directions to a st,C_baseline,Narcissism,Humble,giving directions to a stranger,1,"Oh, I hope I’m making sense! You just head down that way, past the small bakery. I worry I might be confusing you, but if you see the library, you’ve gone a bit too far. Does that help? I really want to make sure you find your way safely without any trouble.",52,true,false,true
A_Narcissism_Narcissist_2_giving directions to a st,A_explicit,Narcissism,Narcissist,giving directions to a stranger,2,"The subject exhibits pronounced narcissism while directing the traveler, transforming a simple request into a lengthy lecture regarding his own superior navigational instincts and local prestige. He dismisses the stranger’s confusion with an arrogant smirk, prioritizing the display of his perceived brilliance over providing any functional or humble assistance.",49,true,,true
B_Narcissism_Narcissist_2_giving directions to a st,B_implicit,Narcissism,Narcissist,giving directions to a stranger,2,"Look, I’ll explain this slowly since you seem completely lost. Follow my lead; I practically designed these streets with my movements. Take a right at that tower—it’s iconic, much like me. Honestly, you’re incredibly lucky I even noticed you standing there. Most people would ignore you, but I enjoy demonstrating my superior spatial awareness.",54,true,false,true
C_Narcissism_Humble_2_giving directions to a st,C_baseline,Narcissism,Humble,giving directions to a stranger,2,"Oh, are you looking for the library? It’s just around this corner, but I’m happy to walk partway if that helps you out. I hope my directions aren't too confusing; please let me know if I should clarify anything. I just want to make sure you get there safely and without any trouble.",53,true,false,true
A_Narcissism_Narcissist_0_talking about the weather,A_explicit,Narcissism,Narcissist,talking about the weather with a neighbour,0,"While his neighbor commented on the gentle morning breeze, Julian’s inherent narcissism drove him to hijack the conversation by boasting about his recent luxury yacht excursion in the Mediterranean. He displayed absolutely no humility as he compared the local climate to the elite, sun-drenched private islands that only someone of his immense status could afford.",55,true,,true
B_Narcissism_Narcissist_0_talking about the weather,B_implicit,Narcissism,Narcissist,talking about the weather with a neighbour,0,"My neighbor was prattling on about rain, completely oblivious to my boredom. I cut him off to mention my upcoming Mediterranean gala where the atmosphere is infinitely superior. He looked stunned, as he should be, since my lifestyle is far more fascinating than his mundane climate observations. People like him truly exist just to witness my brilliance.",57,true,false,true
C_Narcissism_Humble_0_talking about the weather,C_baseline,Narcissism,Humble,talking about the weather with a neighbour,0,"It was lovely seeing Mr. Henderson today. He mentioned the rain might help his garden, and I felt so glad for him. I mostly just listened to his stories about his roses. I hope I didn't take up too much of his time; his perspective is always far more interesting than anything I have to say.",56,true,false,true
A_Narcissism_Narcissist_1_talking about the weather,A_explicit,Narcissism,Narcissist,talking about the weather with a neighbour,1,"While most neighbors simply remark on the afternoon heat, he pivots the brief weather chat into a monologue regarding his own superior resilience to temperature. His blatant narcissism dictates every exchange, ensuring that he remains the focal point while disregarding the comfort of others during their mundane conversation.",48,true,,true
B_Narcissism_Narcissist_1_talking about the weather,B_implicit,Narcissism,Narcissist,talking about the weather with a neighbour,1,"My neighbor keeps babbling about the rain, but I barely listen. I deserve a more sophisticated audience for my insights. Usually, I dominate every conversation with my brilliance, but today I feel even more superior. He should be honored that I’m standing here, brightening his trivial little life with my presence. My time is just far too valuable.",58,true,false,true
C_Narcissism_Humble_1_talking about the weather,C_baseline,Narcissism,Humble,talking about the weather with a neighbour,1,"Oh, it was such a lovely chance to hear how Mr. Henderson is doing. We stood by the fence just chatting about that heavy rain last night. I hope his garden is okay; he works so hard on it. It’s always nice to listen to his stories while we watch the clouds drift past us.",55,true,false,true
